penalty_fixed_id,clause_fixed_id,clause_description,classification_level,penalty_description,rate,employee_rate_type_code,penalty_calculated_value,calculated_includes_all_purpose,base_pay_rate_id,operative_from,operative_to,version_number,published_year,last_modified_datetime
1965,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,225,JN,36.83,false,BR99917,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:41+00:00
1979,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,250,JN,40.93,false,BR99917,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:40+00:00
1979,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,250,JN,26.3,false,BR99914,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:40+00:00
1965,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,225,JN,31.57,false,BR99916,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:41+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,175,JN,36.82,false,BR99919,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:51+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,175,JN,20.46,false,BR99915,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:51+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,175,JN,24.55,false,BR99916,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:51+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,JN,21.05,false,BR99916,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:21+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,175,JN,28.65,false,BR99917,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:51+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,JN,24.56,false,BR99917,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:21+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,175,JN,32.74,false,BR99918,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:51+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,175,JN,18.41,false,BR99914,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:51+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,JN,31.56,false,BR99919,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:21+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,175,JN,40.92,false,BR99920,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:51+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,JN,28.07,false,BR99918,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:21+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,JN,15.78,false,BR99914,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:21+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,JN,35.07,false,BR99920,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:21+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,JN,17.54,false,BR99915,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:21+00:00
1978,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,200,JN,28.06,false,BR99916,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:57+00:00
1978,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,200,JN,37.42,false,BR99918,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:57+00:00
1978,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,200,JN,23.38,false,BR99915,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:57+00:00
1978,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,200,JN,46.76,false,BR99920,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:58+00:00
1964,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,175,JN,32.74,false,BR99918,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:38+00:00
1978,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,200,JN,32.74,false,BR99917,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:57+00:00
1964,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,175,JN,24.55,false,BR99916,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:37+00:00
1978,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,200,JN,42.08,false,BR99919,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:57+00:00
1964,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,175,JN,18.41,false,BR99914,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:37+00:00
1964,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,175,JN,40.92,false,BR99920,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:38+00:00
1978,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,200,JN,21.04,false,BR99914,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:57+00:00
1964,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,175,JN,36.82,false,BR99919,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:38+00:00
1964,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,175,JN,20.46,false,BR99915,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:37+00:00
1964,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,175,JN,28.65,false,BR99917,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:37+00:00
1961,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,JN,26.3,false,BR99920,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:54+00:00
1961,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,JN,21.05,false,BR99918,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:53+00:00
1961,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,JN,23.67,false,BR99919,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:54+00:00
1961,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,JN,18.42,false,BR99917,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:53+00:00
1961,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,JN,11.84,false,BR99914,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:53+00:00
1961,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,JN,15.78,false,BR99916,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:53+00:00
1975,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,137.5,JN,14.47,false,BR99914,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:47+00:00
1961,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,JN,13.15,false,BR99915,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:53+00:00
1975,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,137.5,JN,25.73,false,BR99918,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:47+00:00
1975,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,137.5,JN,22.51,false,BR99917,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:47+00:00
1961,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,JN,15.78,false,BR99916,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:53+00:00
1975,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,137.5,JN,16.07,false,BR99915,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:47+00:00
1975,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,137.5,JN,32.15,false,BR99920,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:47+00:00
1975,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,137.5,JN,28.93,false,BR99919,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:47+00:00
1962,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,130,JN,21.28,false,BR99917,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:16+00:00
1962,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,130,JN,30.39,false,BR99920,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:16+00:00
1976,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,155,JN,32.61,false,BR99919,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:43+00:00
1976,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,155,JN,18.12,false,BR99915,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:42+00:00
1962,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,130,JN,18.24,false,BR99916,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:16+00:00
1962,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,130,JN,24.32,false,BR99918,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:16+00:00
1976,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,155,JN,16.31,false,BR99914,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:42+00:00
1962,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,130,JN,27.35,false,BR99919,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:16+00:00
1976,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,155,JN,21.75,false,BR99916,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:43+00:00
1962,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,130,JN,13.68,false,BR99914,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:16+00:00
1962,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,130,JN,15.2,false,BR99915,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:16+00:00
1976,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,155,JN,36.24,false,BR99920,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:43+00:00
1976,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,155,JN,29,false,BR99918,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:43+00:00
1976,21701,Casual junior shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,155,JN,25.37,false,BR99917,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:43+00:00
1956,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,125,JN,29.23,false,BR99920,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:46+00:00
1956,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,125,JN,17.54,false,BR99916,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:45+00:00
1956,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,125,JN,26.3,false,BR99919,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:45+00:00
6086,21700,Casual junior employees other than shiftworkers—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,150,JN,21.05,false,BR99916,2022-07-01,2023-06-30,4,2022,2025-05-06T05:40:48+00:00
1956,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,125,JN,13.15,false,BR99914,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:44+00:00
1956,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,125,JN,14.61,false,BR99915,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:45+00:00
6086,21700,Casual junior employees other than shiftworkers—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,150,JN,17.54,false,BR99915,2022-07-01,2023-06-30,4,2022,2025-05-06T05:40:47+00:00
6086,21700,Casual junior employees other than shiftworkers—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,150,JN,24.56,false,BR99917,2022-07-01,2023-06-30,4,2022,2025-05-06T05:40:48+00:00
1956,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,125,JN,23.39,false,BR99918,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:45+00:00
6086,21700,Casual junior employees other than shiftworkers—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,150,JN,31.56,false,BR99919,2022-07-01,2023-06-30,4,2022,2025-05-06T05:40:48+00:00
6086,21700,Casual junior employees other than shiftworkers—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,150,JN,35.07,false,BR99920,2022-07-01,2023-06-30,4,2022,2025-05-06T05:40:48+00:00
1956,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,125,JN,20.46,false,BR99917,2022-07-01,2023-06-30,4,2022,2025-05-06T05:44:45+00:00
